peak_in_padding,pointing_hit,peak_dist_px,pointing_hit_tol,energy_concentration,chance_rate,concentration_ratio,pixel_ap,pixel_auroc,iou@0.3,iou@0.5,iou@0.7,prob_malignant,label
False,False,467.73176073471853,False,0.01593771921118712,0.009998292349726776,1.5940441281078015,0.018924240627854687,0.7328908995215577,0.02325957034404781,0.0,0.0,0.5637841820716858,1
False,False,124.66354719804824,False,0.0064206915056856115,0.0028444840604026846,2.257242919749972,0.010684007836788504,0.8716076129407309,0.007400923125895273,0.01746385170480457,0.0,0.5217450261116028,0
False,False,86.97700845625813,False,0.011341920980285015,0.004577805417357656,2.477589138515996,0.01672542787135261,0.8736524928299398,0.01587444214814149,0.020719497173178357,0.0,0.44339972734451294,0
False,False,120.83045973594572,False,0.02869261897209416,0.01176321138211382,2.439182468124463,0.09452494916516962,0.935765125421326,0.026579408134561843,0.05523975800885136,0.09825119236883943,0.4909408688545227,1
False,False,4.242640687119285,True,0.03130127132118453,0.009872159090909091,3.1706611525343753,0.18933495717786974,0.9779471014408169,0.02681905367215608,0.0664735006188815,0.18475464506908051,0.5589162707328796,1
False,False,186.07794065928394,False,0.003981857595174808,0.001160453216374269,3.4312952379207164,0.011256852305768285,0.9527621092534181,0.005467421486535937,0.012413253836379631,0.0,0.4715384542942047,0
False,False,214.66718426438635,False,0.0,0.0021361137667304016,0.0,0.0021361137667304016,0.12623314022245175,0.0,0.0,0.0,0.45025506615638733,0
False,False,209.0095691589263,False,0.01885396601213933,0.01505199016100179,1.2525895785520829,0.019258326435852197,0.6462563121311309,0.00968342644320298,0.0,0.0,0.5208296179771423,1
False,False,226.52372944131042,False,0.012030605533772179,0.008552900326797386,1.4066112165575781,0.013371109141478994,0.7015336134032111,0.014132282264681748,0.014200439836632108,0.002923026956804157,0.6155761480331421,1
False,False,126.58988901172162,False,0.0,0.0013773350846468183,0.0,0.0013773350846468183,0.12199833761109236,0.0,0.0,0.0,0.5194093585014343,0
False,False,294.45712760943655,False,0.00018464124637178477,0.003778782894736842,0.04886262363179332,0.003093727731316361,0.40646340478247284,0.0,0.0,0.0,0.3575824499130249,1
False,False,234.8041737278109,False,0.001970433592195892,0.006928969359331476,0.2843761445621408,0.005356536076761702,0.363433660866832,0.0,0.0,0.0,0.5031024217605591,1
False,False,237.89913829183996,False,0.0018585584842715698,0.0016200838833883389,1.1471989218141416,0.0019629508366801277,0.6163872210255555,0.00019896538002387584,0.0,0.0,0.5113778710365295,0
False,False,406.6017707782395,False,0.01644291213357267,0.005064655172413793,3.246600523394774,0.04410454435814808,0.9497962075286251,0.016742478215597083,0.03960716948108774,0.0483454398708636,0.5019444227218628,1
False,False,271.01660465735307,False,0.008286422349723507,0.0024664594240837697,3.359642680033836,0.021621938830600793,0.9463158714750798,0.014030434175624738,0.018742857142857144,0.0,0.47363579273223877,1
False,False,253.74790639530408,False,0.003432799362254731,0.0022122352285395765,1.5517334314040911,0.0037754893208722233,0.7152376366845749,0.006893369880858686,0.0,0.0,0.4910737872123718,0
True,False,268.00186566514793,False,0.003641862906952663,0.004048494397759104,0.8995598237627507,0.004496293803426785,0.5801521960535825,0.0,0.0,0.0,0.5252091884613037,0
False,False,305.8970415025291,False,0.0229940021002166,0.0045213161021984555,5.085687791003142,0.2674714321695729,0.9930948254524371,0.019309688547015324,0.06267696267696268,0.15997366688610928,0.5513983964920044,0
False,False,177.15812146215595,False,0.0002046234967859719,0.0025669642857142857,0.079714197008796,0.0019482356023646724,0.22489465053684976,0.0,0.0,0.0,0.533639132976532,1
False,False,167.0748335327616,False,0.0,0.0016787574404761906,0.0,0.0016787574404761906,0.14225657842639478,0.0,0.0,0.0,0.533639132976532,1
False,False,146.32839779072276,False,0.0033734251934195436,0.0016154188948306596,2.088266519733367,0.004021516903068716,0.8141590900880159,0.006222438149338516,0.0,0.0,0.5095208883285522,1
False,False,196.69773765857096,False,0.0028629334368419786,0.0012626262626262627,2.267443281978847,0.003946821571079505,0.8472187087842685,0.005084017121175305,0.0,0.0,0.5095208883285522,1
False,False,344.47205982488623,False,0.0004989745226519463,0.000830078125,0.6011175425830506,0.0007775969160997255,0.5106769104064437,0.0,0.0,0.0,0.5270126461982727,0
False,False,405.4639318114498,False,0.0005892483615723328,0.0008541666666666667,0.6898517403773653,0.0009200967602116571,0.5516936773738137,0.0,0.0,0.0,0.536523163318634,0
False,False,227.705950734714,False,0.011954076111209098,0.017348090277777777,0.6890715876964164,0.013722722045040789,0.4270974174478777,0.003001909163987138,0.0,0.0,0.6088524460792542,1
False,False,277.1461708196597,False,0.010055531154490677,0.012876907023603916,0.7808964634176874,0.010156929160852238,0.4122657479006418,0.0049133106050937994,0.0,0.0,0.6200800538063049,1
False,False,144.22205101855957,False,0.0017756911203513374,0.0018709115472127418,0.9491047949309723,0.002197167781763329,0.5850503992460151,0.0,0.0,0.0,0.5739657282829285,1
False,False,46.010868281309364,False,0.0022226344508322077,0.0010434973637961336,2.1299856884606756,0.002410164113382151,0.7991424573331546,0.003690992682768892,0.00016342005490913844,0.0,0.5235704183578491,1
False,False,310.4834939252005,False,0.0003621455332348698,0.0012462797619047618,0.2905812517418896,0.00108728833941607,0.4449503861227637,0.0,0.0,0.0,0.5038914084434509,0
False,False,288.17355881482257,False,0.002857001845809631,0.0035482889461626575,0.8051773373471662,0.004403438490595053,0.618288549811411,0.0,0.0,0.0,0.38937774300575256,1
True,False,304.2581141070851,False,0.0018683912755907653,0.003066417691857059,0.6093074927634028,0.0035553260577391122,0.6012652471759261,0.0,0.0,0.0,0.4557904303073883,1
False,False,225.32199182503248,False,1.1620117125741096e-05,0.0013239059590316573,0.008777146931372968,0.0012168389786011056,0.2038002228911982,0.0,0.0,0.0,0.5080121159553528,0
False,False,250.57733337235433,False,1.050721412241231e-05,0.0010111416361416362,0.01039143651774271,0.0005626931383093293,0.10184215215338209,0.0,0.0,0.0,0.5902081727981567,0
False,True,0.0,True,0.12695803772961572,0.021179624664879357,5.994347857360337,0.43677430755884916,0.9816622313043788,0.21108003172880224,0.3012544467328216,0.3297962648556876,0.5378064513206482,1
False,False,283.7199323276389,False,0.05510456393716912,0.0203125,2.712840070752941,0.06554706141098202,0.8651592546796106,0.08010894592014377,0.0,0.0,0.5336624383926392,1
False,False,325.75143898377485,False,0.000755674762628411,0.00876234802431611,0.08624112629758168,0.0067954598993083025,0.31430883142408306,0.0,0.0,0.0,0.4589986801147461,0
False,False,255.0,False,0.0021855570771839024,0.004839341692789968,0.4516228065565441,0.0038051394306279542,0.4107339901908763,0.0,0.0,0.0,0.567116916179657,1
False,False,284.08449447303525,False,0.014978756366511607,0.004215976331360947,3.552855896056788,0.02454148005657291,0.9155355664925051,0.026062910473556862,0.0296709089539875,0.0,0.4726663827896118,1
False,False,302.00165562460086,False,0.0034453588674136703,0.0015496222527472527,2.223354021475592,0.006151342910027719,0.8866704409508933,0.006801183142108932,0.004403367850575825,0.0,0.576676607131958,1
False,False,307.25884853003015,False,0.0017618978486771066,0.0018302869496855346,0.9626347655376234,0.0019570980104687955,0.5752820734988121,0.0005970416585817275,0.0,0.0,0.5906398892402649,1
False,False,309.118100408242,False,0.00019359495049706433,0.0031637396694214875,0.06119180802650066,0.0019532581587938976,0.22214506684855428,0.0,0.0,0.0,0.5856789946556091,1
False,False,381.93324023970473,False,0.0004022952290035534,0.004212328767123288,0.09550423322685983,0.0027828658742032257,0.2621309394442175,0.0,0.0,0.0,0.5539939999580383,1
False,False,241.61539686038222,False,0.0075663976365860875,0.004600971778487753,1.6445216360516366,0.009849559909959131,0.7884014137194856,0.0023632357167949415,0.0,0.0,0.5805583596229553,1
False,False,269.8758974047145,False,0.004887191952273619,0.005378364833906071,0.9086761689099223,0.00621427024836144,0.5891652743749066,0.0,0.0,0.0,0.5712109804153442,0
False,False,190.53870997778904,False,0.015810045497849697,0.006053163322185061,2.6118650127785767,0.020026004563661264,0.8624001430641048,0.029019847041711632,0.0,0.0,0.4475255012512207,0
False,False,516.2111970889434,False,0.0031577523635935418,0.002575648414985591,1.2260028757112829,0.003872766691640279,0.689382029612405,0.0032427277062470196,0.0,0.0,0.590560793876648,0
False,False,199.4818287463798,False,0.0,0.0022296831955922864,0.0,0.0022296831955922864,0.13161663833789183,0.0,0.0,0.0,0.47427794337272644,0
False,False,145.6193668438371,False,0.0006536461561537577,0.0011420107033639144,0.5723642994136335,0.0010734198216552978,0.49250547414183665,0.0,0.0,0.0,0.5549467206001282,1
False,False,512.0956941822495,False,0.0021198403883219328,0.0017488143631436315,1.2121586104264108,0.0023832947504003627,0.6566204817737109,0.0,0.0,0.0,0.5581876635551453,1
False,False,7.0,True,0.005566802976049037,0.001323499177631579,4.206124998136312,0.21161282952029023,0.9971219489533879,0.004085410193693396,0.007865998014408269,0.0181636491888079,0.5158001780509949,1
False,False,57.0,False,0.02235845597082235,0.007522963258785943,2.972027803633134,0.03579376595296716,0.8973326366837879,0.03517980790708063,0.04523227383863081,0.006047625047247071,0.5381988286972046,0
False,False,49.76946855251722,False,0.004440304719361274,0.0025378184713375795,1.7496541890251796,0.006127296726683009,0.8113265055585717,0.008994044484057854,0.0,0.0,0.5283588767051697,0
True,False,514.5250236868951,False,0.0007222505103710614,0.001264613309352518,0.5711236035787522,0.0014005275660874783,0.5573086718503303,0.0,0.0,0.0,0.5531625151634216,0
False,False,292.138665705175,False,0.004020708168878354,0.005426646706586827,0.7409194639477904,0.008212900700424425,0.6877888478444222,0.0,0.0,0.0,0.39568206667900085,1
False,True,0.0,True,0.12039544388226935,0.018498411016949153,6.508420846090895,0.23778316998991042,0.9369140667914542,0.14819004524886878,0.20587879520987057,0.14527757750540735,0.4072675108909607,1
False,False,60.53924347066124,False,0.0023467449628744056,0.003210382513661202,0.7309860905634319,0.003997672315546669,0.6026028713626542,0.0,0.0,0.0,0.4666270315647125,0
False,False,266.0620228442985,False,0.009829291885324163,0.004997068156732892,1.967011771108322,0.010914022414301467,0.7818764906010603,0.017151820993592116,0.0,0.0,0.4724012315273285,0
False,False,281.82441342083905,False,0.011233274532314465,0.004954954954954955,2.267079041976192,0.02177588201826352,0.8963781543864974,0.02695115103874228,0.0,0.0,0.5798783302307129,1
False,False,128.3160161476345,False,0.0013276277085170279,0.0029825846354166667,0.44512658341766,0.002188028372861639,0.35253163151978506,0.0,0.0,0.0,0.6168792843818665,1
False,False,280.41754581338165,False,0.0002219749444216718,0.0024084944751381217,0.0921633604365823,0.0014749952400690527,0.22516151069060986,0.0,0.0,0.0,0.5787566900253296,1
False,False,154.72879499304582,False,0.008138663250977554,0.006448193215339233,1.2621618148192209,0.007924654531973675,0.6323700146286844,0.009236693312536556,0.00502108857200241,0.0,0.4695490002632141,0
False,False,213.9088590965788,False,0.0006845038193162919,0.0032690293296089384,0.20939054083010522,0.002842109613653033,0.4599257798948809,0.0,0.0,0.0,0.4636334776878357,0
False,False,157.88920165736477,False,0.012027700064991154,0.007210891222401723,1.6679907786745258,0.01830920774727754,0.819305799751137,0.021788852774768268,0.0,0.0,0.5972718000411987,0
False,False,280.40149785619906,False,0.010120736128620512,0.006352257853403142,1.5932502052319013,0.010501590635392775,0.7276093591467387,0.009466588511137164,0.0,0.0,0.5700446367263794,0
False,False,167.72000476985446,False,0.006513833391619536,0.0024671052631578946,2.640273801403119,0.009581366188231374,0.8805550941192635,0.0047984267453294,0.0,0.0,0.4541914165019989,0
False,False,49.193495504995376,False,0.008782484620510482,0.0020007621951219513,4.38956945604181,0.026199784156400056,0.9654871008069099,0.011472588707694829,0.02246710174387504,0.02644869750132908,0.5074029564857483,0
False,False,77.42092740338364,False,0.0067704448338603024,0.005366379310344827,1.2616411256671407,0.007135156595913615,0.6531893483665763,0.006297807930372733,0.0,0.0,0.5216881036758423,1
False,False,264.841462010766,False,0.016881684975008346,0.007728441455696203,2.1843582657362046,0.028266967615423258,0.875426599387178,0.024829179097295737,0.03129877251444721,0.00013292569453675395,0.5713067054748535,0
False,False,78.10249675906654,False,0.005033129475281522,0.005145155325443787,0.9782269255102417,0.005717336542859458,0.590257207846495,0.0020793980856838997,0.0,0.0,0.4538198709487915,0
False,False,409.7377209874629,False,0.0020788523030063175,0.0057664756446991405,0.3605065608691701,0.00432533591540302,0.35459799920242985,0.0,0.0,0.0,0.48939087986946106,0
False,False,330.34678748248785,False,0.003942137008516379,0.0026326943140323423,1.4973774157921282,0.005101699692218017,0.75463283666754,0.0,0.0,0.0,0.5185917019844055,0
False,False,109.59014554237986,False,0.0015039689647444413,0.001186650413711584,1.2674069358307087,0.0019628893545631854,0.718621797614321,0.0002085650723025584,0.0,0.0,0.529324471950531,0
False,False,87.64131445842195,False,0.0028646911368561128,0.007790834719911259,0.36770015535495054,0.007913824413090846,0.5563364670146542,0.0,0.0,0.0,0.2485254406929016,0
False,False,130.17296186228538,False,0.0015896309529957948,0.01141541204437401,0.13925305077176178,0.008090406624052202,0.327533156333172,0.0,0.0,0.0,0.4460274875164032,1
False,False,389.6832046675864,False,6.935060298628179e-05,0.008907331314878893,0.00778578909155853,0.007975946137099512,0.2680259028377425,0.0,0.0,0.0,0.4675979018211365,1
False,False,188.48076824970764,False,0.0,0.002727049304295221,0.0,0.002727049304295221,0.2361224983057434,0.0,0.0,0.0,0.3455737829208374,0
False,False,146.7310464761974,False,0.0008059007348217104,0.004678281710914454,0.17226425953390964,0.0036478404346212048,0.4250257369173665,0.0,0.0,0.0,0.3509065508842468,0
False,False,145.2067491544384,False,0.000514203344433368,0.006020969055374593,0.08540209054460536,0.0032831049760879694,0.09760903166272741,0.0,0.0,0.0,0.6313921213150024,1
False,False,174.15223225672418,False,0.005367565023546282,0.005512011400651466,0.9737942528406033,0.006154145775543325,0.5730926190560137,0.0,0.0,0.0,0.6313921213150024,1
False,False,6.324555320336759,True,0.013022358670087502,0.005687699044585987,2.2895653528790767,0.06685670380786984,0.9581783386041448,0.012179917521818356,0.038493921126191356,0.06851371639142896,0.6248762607574463,1
False,False,98.812954616285,False,0.009020427102719289,0.005851910828025477,1.5414498559204663,0.013213890425512643,0.7981301948962023,0.012531568683865605,0.014093298291721418,0.0,0.6248762607574463,1
False,False,190.4337155022713,False,0.0011177470587143499,0.004128086419753086,0.2707663902979061,0.0023749237495627245,0.13721266312055325,0.0,0.0,0.0,0.6259915232658386,1
False,False,321.1744074486633,False,0.006866969246744393,0.007123419943820225,0.9639989360309565,0.006962154071692349,0.5120896409938134,0.006885273320262774,0.0,0.0,0.5993303060531616,1
False,False,158.83639381451596,False,0.00441730141672038,0.0015921208530805687,2.7744762014600934,0.007202775991710299,0.8995785628045074,0.00958100958100958,0.0,0.0,0.4268350303173065,1
False,False,297.22886804615734,False,0.0013359271766204977,0.0020875336021505377,0.6399548132994126,0.0021598064084590966,0.5537140251424238,0.0,0.0,0.0,0.4433565139770508,1
False,False,160.4306703844374,False,0.0012649274746119128,0.006846816976127321,0.18474679241789488,0.004649712277981183,0.2757001434345916,0.0,0.0,0.0,0.5657696723937988,1
False,False,212.1508896988179,False,0.017546752997047575,0.012392979452054795,1.4158623489154796,0.018063891678118622,0.6550487876221116,0.021445517111784464,0.017030500077411363,0.0,0.5935249328613281,1
False,False,135.09256086106296,False,0.00562069050861967,0.004953778135048231,1.134627017074705,0.006421937083916419,0.651148868142196,0.003258637621640925,0.0,0.0,0.48181408643722534,0
False,True,0.0,True,0.06963902273381724,0.006912878787878788,10.073809316015206,0.8473999385275467,0.9980882564452498,0.08793735968898866,0.24867559987535057,0.5379550735863672,0.3578009307384491,0
False,False,2.23606797749979,True,0.035114285115827884,0.008263548474945533,4.249298618177384,0.3906556187836604,0.9923749780420045,0.028918604997468504,0.05389354498529167,0.13811250977882086,0.5258187651634216,0
False,False,70.21395872616783,False,0.0014685685098599088,0.001026684997179921,1.4303983343418332,0.0018319565533244167,0.737679001927602,0.0021748372960068026,0.0,0.0,0.5701813101768494,0
False,False,316.0838496348714,False,0.0012116920059439462,0.0011116425736961452,1.0900014398649223,0.0012838255726393582,0.5910349318383487,0.0,0.0,0.0,0.5244350433349609,0
False,False,202.87188075236054,False,1.1598604544734677e-08,0.0011153875612745097,1.0398721437669078e-05,0.0009255871458877682,0.2826838844547152,0.0,0.0,0.0,0.35313093662261963,0
False,False,428.981351576033,False,0.0,0.0012070407542579076,0.0,0.0012070407542579076,0.1384017356716688,0.0,0.0,0.0,0.48552241921424866,0
False,False,379.97105152892897,False,0.001358975996237232,0.0029488968633705477,0.4608421586789378,0.0023277964404199167,0.37241851411730426,0.0,0.0,0.0,0.563470721244812,1
False,False,427.44941221155045,False,0.0029403180591920895,0.001555798100490196,1.8899097885938179,0.004889039669631886,0.8517301726805445,0.007652640749723327,0.0,0.0,0.6356290578842163,0
False,False,132.4009063413087,False,0.002225261182683125,0.0013020833333333333,1.7090005883006398,0.002899352482642197,0.7866077191621269,0.004512098373661245,0.0,0.0,0.5806682705879211,0
False,False,298.390683500675,False,0.0029430344711106793,0.002064443005181347,1.4255828151827104,0.003318963359595385,0.7051831147138059,0.0025172762109381265,0.0,0.0,0.5518573522567749,0
False,False,106.83164325236227,False,0.004447576999594079,0.00307646977260122,1.4456755074286198,0.004241690898323252,0.6715243607476198,0.004986218992733651,0.0,0.0,0.5430387258529663,0
False,False,180.20543831971332,False,0.002860743941368453,0.0013936980609418283,2.0526281994216378,0.00580932782758927,0.8843455824832864,0.0,0.0,0.0,0.5712172985076904,0
False,False,12.0,True,0.015051343811592817,0.0040564041881812965,3.7105138229188994,0.03042946950928179,0.9415783557116526,0.015344704805181594,0.03174436142972395,0.03155577299412916,0.45737534761428833,0
False,False,221.8828519737386,False,0.002267129072228196,0.002754859855334539,0.8229562269159006,0.0030471039198015607,0.589221624363077,0.0,0.0,0.0,0.5345555543899536,0
False,False,115.0,False,0.0016420075725651169,0.001752708731676227,0.936839956856243,0.002030526882010788,0.5898491631448161,0.0,0.0,0.0,0.4204070568084717,0
False,False,274.3446737226732,False,0.0027909500966177667,0.0016515395220588235,1.6899081489364203,0.0028598775013239726,0.7360718842692285,0.0024676497141137527,0.0,0.0,0.45310670137405396,0
False,False,350.90739519138094,False,1.1858514224381319e-07,0.0006068840579710145,0.0001953999955778653,0.0005892102178957322,0.11752926452904915,0.0,0.0,0.0,0.5507293343544006,1
False,False,138.2244551445221,False,0.0004510367446577266,0.0012460443037974683,0.36197488587134374,0.0008546776951465844,0.30862844358819363,0.0,0.0,0.0,0.5659874677658081,0
False,False,397.57515012887814,False,0.0038261891458065,0.002333797770700637,1.6394690207703075,0.006518886845744821,0.836556786139069,0.004657120727662702,0.005996632028586684,0.0,0.597842276096344,0
False,False,279.58898404622454,False,0.0008899466360665638,0.0037429793625914317,0.23776423801877816,0.002688436750195762,0.32320219965639313,0.0,0.0,0.0,0.4465028941631317,1
False,False,13.601470508735444,True,0.01871968285722369,0.005042989417989418,3.712021046573406,0.09133284188850072,0.9743051942081498,0.018246537644701025,0.04442987727156852,0.08191910169707796,0.3846566677093506,1
False,False,361.00554012369395,False,0.002282681619338122,0.0037423823696145124,0.6099541398740749,0.003205717541252348,0.47859170403400486,0.0003624965349595923,0.0,0.0,0.5144056677818298,0
True,False,280.07141946296485,False,0.0037881392575876936,0.004215440356744705,0.8986342913206375,0.005126363391883703,0.6286294343275478,0.0,0.0,0.0,0.47136664390563965,0
True,False,331.54939300200806,False,7.254686058238363e-05,0.0036739864864864867,0.01974608802977982,0.003217601300272237,0.2189101842861408,0.0,0.0,0.0,0.4662501811981201,0
False,False,473.8575735387164,False,0.0033476729352641486,0.002968480138169257,1.12773971171953,0.004253231036555558,0.6724144834366509,0.0,0.0,0.0,0.6014139652252197,1
False,False,329.75748664738455,False,0.004068802856418909,0.0027584204413472705,1.475048109211234,0.006473872224991073,0.8028618935855982,0.0,0.0,0.0,0.5672464966773987,1
True,False,234.4120304079976,False,0.0011218175696270942,0.0007958333333333333,1.4096137000549875,0.0013623114187001869,0.7201973499023078,0.0023477063769113526,0.0,0.0,0.6181430816650391,0
False,False,241.9442084448396,False,0.005574758956316544,0.0038773148148148148,1.4377885785843267,0.006202955440372377,0.6977078945451676,0.0,0.0,0.0,0.5877122282981873,1
False,False,16.0,False,0.03620993169331262,0.005812949143173024,6.229184326485828,0.10208669714996411,0.9758938983249823,0.05606230996709567,0.11101302140807769,0.08108108108108109,0.4131495952606201,1
False,False,86.34813257969161,False,0.018513340458040886,0.00979235084838533,1.8905920288889124,0.018879328791446843,0.7676642849839522,0.01839711622868456,0.0,0.0,0.42478230595588684,1
False,False,55.57877292636101,False,0.012469497255204954,0.0034058051601423486,3.661247977756831,0.017026326778440983,0.9048113042206742,0.018553852227120204,0.017880892566868627,0.00024648755237860487,0.4551441967487335,0
False,False,310.2208890452092,False,0.00480068966450214,0.003662986526946108,1.310594409558081,0.005887989767552761,0.7005428235911598,0.00828074541522235,0.0,0.0,0.6093365550041199,0
False,False,402.369233416274,False,0.002259209386281066,0.0028794642857142855,0.7845936473286184,0.002723494969425009,0.5107352375914936,0.0,0.0,0.0,0.5832048058509827,0
False,False,219.73848092675985,False,0.0029313536150525794,0.0014636671686746989,2.002746032560682,0.004424240079147288,0.8476363765650081,0.003064653103422811,0.0,0.0,0.52139812707901,0
False,False,218.16049138191818,False,0.001572633335339727,0.0014883306962025316,1.0566424110933768,0.0018732134010229072,0.6191411063756811,0.0,0.0,0.0,0.546206533908844,0
False,False,195.020511741714,False,0.010743893875929804,0.005789930555555556,1.8556170532340528,0.01319635266089633,0.8033740293727304,0.017032317277653246,0.0,0.0,0.5736216902732849,0
False,False,389.57540990160044,False,0.001034724106342504,0.005739703757225434,0.18027482778008186,0.0037094427119538044,0.13836555402818218,0.0,0.0,0.0,0.5878168940544128,0
False,False,122.97154142320898,False,0.005044832625287383,0.00354801619989017,1.421874180124529,0.005082639836124621,0.6863847225992428,0.004031966442467636,0.002428197442804568,0.0,0.42661845684051514,0
False,False,176.2554963681984,False,0.006008831047077443,0.0042060718201754384,1.4286087599014916,0.007182990524819524,0.7249560807161712,0.0,0.0,0.0,0.5000988245010376,0
False,False,272.9688626931651,False,0.0002325409502297469,0.00251421272308578,0.09249056298798033,0.0017461305178505966,0.2912856637253059,0.0,0.0,0.0,0.5082582831382751,0
False,False,297.9748311518944,False,0.0012160162474982327,0.002010233918128655,0.6049128096645754,0.002025591471993367,0.5168137807760816,0.0,0.0,0.0,0.47855067253112793,0
False,False,328.9635238138113,False,0.026318822230327922,0.011826508620689655,2.225409296559846,0.03579689365056667,0.8497899447479739,0.04572519746549779,0.003768139180630161,0.0,0.5203836560249329,0
False,False,284.42925306655786,False,0.010090969082577454,0.00612987822769953,1.6461940527592622,0.011650577907281958,0.7640080799597899,0.012874461959190748,0.011308853345348051,0.0,0.5806387662887573,1
False,False,338.04437578519185,False,0.011971265445567977,0.005506817552602437,2.17389904989871,0.018315063527664443,0.8608850172336096,0.017036709894139534,0.009685890658572354,0.0,0.5629057288169861,1
False,False,67.95586803212802,False,0.013724605653060513,0.0029484792054624456,4.654808359385366,0.021012742106805607,0.9351758972455457,0.025632377740303542,0.012635533168274567,0.0,0.39406296610832214,0
False,False,42.190046219457976,False,0.009469338938232512,0.0017409605834885163,5.439146082938858,0.015992931782916116,0.9510567627992346,0.015134907251264755,0.0213739115137655,0.0,0.39406296610832214,0
False,False,20.615528128088304,False,0.01615220752639443,0.0018573479205462446,8.696382270503245,0.17539937891501545,0.9946722528802923,0.016146711635750422,0.034035368346218786,0.07916666666666666,0.39406296610832214,0
False,False,198.75864761061342,False,4.1802480745990384e-05,0.0009225092250922509,0.04531388912865358,0.0007260897679145767,0.37115055834487537,0.0,0.0,0.0,0.5270124077796936,0
False,False,234.138847695123,False,0.008738192933150573,0.0035699185116851166,2.447728962033328,0.012527162985670796,0.8665351803887744,0.0,0.0,0.0,0.5270124077796936,0
False,False,179.44915714485816,False,0.0011282605877993162,0.0016864621771217711,0.6690103123005587,0.0020293461382086043,0.6063012000579682,0.0,0.0,0.0,0.5270124077796936,0
False,False,282.39157211220027,False,0.0015806432187606533,0.0014558348708487085,1.0857297420271197,0.002340717572286338,0.6945696489533472,0.0,0.0,0.0,0.5270124077796936,0
False,False,225.07776433935007,False,0.0017977593427566396,0.0008258258258258258,2.1769231314107675,0.00262022351428977,0.8382141602316273,0.004291736502615674,0.0,0.0,0.37231168150901794,0
False,False,221.0,False,0.008416945895083093,0.003347570645905421,2.5143445158889404,0.04217266157655153,0.9639389920144397,0.0074762029341329415,0.017427814134590575,0.0449909338168631,0.5834945440292358,0
False,False,119.26860441876563,False,0.0014719470927047292,0.0031954575596816978,0.46063734698806363,0.002156044655676218,0.31920760908505336,0.0,0.0,0.0,0.6180351972579956,1
False,False,224.86440358580546,False,0.004027444859676092,0.0018546388101983002,2.171552130544207,0.007648442511985174,0.8829555698724788,0.011440897796466702,0.0,0.0,0.4655669629573822,1
False,False,327.0535124410071,False,0.002883365522891899,0.0017630597014925372,1.6354327198624954,0.0033326542806908495,0.7563199258702524,0.0046880979716800615,0.0,0.0,0.5060387849807739,1
False,False,379.0514476954283,False,0.0017178111140155174,0.0012193991097922848,1.4087357455166039,0.0018937637382503156,0.692853745457281,0.0024296474152839115,0.0,0.0,0.567848265171051,1
False,False,325.0384592629002,False,0.011076344735001275,0.003395833333333333,3.2617456888347314,0.01864502332718456,0.9184088443681002,0.02441860465116279,0.0,0.0,0.43999192118644714,1
False,False,172.44709333589824,False,0.005831480727116057,0.005513649425287356,1.0576444523968145,0.006470388455821623,0.5998322448069242,0.0,0.0,0.0,0.5917286276817322,0
False,False,370.1675296402968,False,0.01006839753492672,0.003694315159574468,2.725375908666779,0.014489535747116247,0.8820010575370147,0.021633959361897437,0.0,0.0,0.5323992371559143,0
False,False,230.09780529157595,False,0.007573373545838555,0.006401209677419355,1.1831159933026532,0.007898974369022331,0.6236866609213727,0.007562468327291155,0.0,0.0,0.5504391193389893,1
False,False,81.34494452638098,False,0.00585561870983058,0.003444220430107527,1.7001289054103224,0.006520919985246751,0.7563160942276472,0.007853755339544584,0.0,0.0,0.4853171110153198,0
False,True,0.0,True,0.03191219057245176,0.00494881156930126,6.448455376723417,0.5281163597331453,0.9915541001788251,0.02580133439089255,0.06796534136299391,0.20009189065012634,0.4181262254714966,0
False,False,266.4301034042512,False,0.002476407594368025,0.0019112723214285714,1.2956853749218982,0.002700133128622185,0.6744776724945356,0.0007433635243255932,0.0,0.0,0.5785343647003174,0
False,False,344.28040896920055,False,0.0039046203841043565,0.0019102239884393063,2.0440641556881056,0.005729597428167589,0.8384962279090862,0.007941275860774227,0.0,0.0,0.563129723072052,0
False,False,241.49741199441456,False,0.012797078883201267,0.008302864107251676,1.5412848768684975,0.01513387362787541,0.7492084307488842,0.01666204382454333,0.0,0.0,0.5617346167564392,0
False,False,403.7078151336682,False,0.011935725559523807,0.007632372654155496,1.5638289822006164,0.012024205755198348,0.7176856877705633,0.00016546246759693343,0.0,0.0,0.42554402351379395,1
False,False,112.17842929904127,False,0.02234060603934828,0.007239856020942409,3.085780431920829,0.033878989769124186,0.905155956738029,0.040401839748244975,0.027203367534859246,0.0,0.40218037366867065,1
True,False,226.68480319597958,False,0.004711627370564261,0.0078125,0.6030883034322254,0.007380462894316346,0.5103073613298338,0.0,0.0,0.0,0.42784583568573,0
False,False,364.9273900380732,False,0.015570603319743845,0.006179775280898876,2.519606719013095,0.019102646754146305,0.8539369920543407,0.025490622058078064,0.0010947573287921177,0.0,0.40858194231987,0
False,False,199.6922632452244,False,0.003809509971201062,0.0027016129032258066,1.410087272922184,0.00403222208253521,0.686066155759934,0.006795251075484129,0.0,0.0,0.5575854182243347,1
False,False,221.93918085818015,False,6.144369591514321e-05,0.012117635951661631,0.005070600912607689,0.010063040915765492,0.12186310222818213,0.0,0.0,0.0,0.555514395236969,1
